tripduration (s),tripduration (m/s),starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,Age 
818,13.63,43:48.2,57:27.1,3678,Fairmount Ave,40.72572614,-74.07195926,3276,Marin Light Rail,40.71458404,-74.04281706,42375,Customer,1969,Unknown,51
1169,19.48,44:42.3,04:12.0,3198,Heights Elevator,40.74871595,-74.0404433,3211,Newark Ave,40.72152515,-74.04630454,42350,Customer,1959,Female,61
153,2.55,48:11.9,50:45.0,3198,Heights Elevator,40.74871595,-74.0404433,3198,Heights Elevator,40.74871595,-74.0404433,42139,Subscriber,1981,Male,39
3969,66.15,50:01.2,56:11.0,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42176,Subscriber,1983,Male,37
1763,29.38,51:04.6,20:28.2,3276,Marin Light Rail,40.71458404,-74.04281706,3199,Newport Pkwy,40.7287448,-74.0321082,42377,Subscriber,1990,Male,30
1984,33.07,51:13.2,24:18.1,3198,Heights Elevator,40.74871595,-74.0404433,3639,Harborside,40.7192517,-74.034234,42140,Subscriber,1981,Male,39
1481,24.68,56:03.8,20:45.2,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42451,Customer,1984,Female,36
1952,32.53,56:56.7,29:28.8,3679,Bergen Ave,40.72210379,-74.071455,3193,Lincoln Park,40.7246051,-74.07840595,42535,Subscriber,1987,Male,33
916,15.27,59:32.7,14:48.7,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,42529,Customer,1969,Unknown,51
2189,36.48,01:49.0,38:18.0,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42544,Customer,1969,Unknown,51
2545,42.42,03:45.5,46:10.6,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,42552,Subscriber,1961,Male,59
295,4.92,04:41.6,09:36.9,3281,Leonard Gordon Park,40.74590997,-74.05727148,3207,Oakland Ave,40.7376037,-74.0524783,42580,Subscriber,1957,Male,63
3528,58.8,07:51.3,06:39.5,3193,Lincoln Park,40.7246051,-74.07840595,3679,Bergen Ave,40.72210379,-74.071455,42113,Customer,1969,Unknown,51
3507,58.45,08:19.9,06:47.8,3193,Lincoln Park,40.7246051,-74.07840595,3679,Bergen Ave,40.72210379,-74.071455,42306,Customer,1969,Unknown,51
1222,20.37,12:42.0,33:04.1,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42287,Subscriber,1986,Male,34
434,7.23,12:49.4,20:04.1,3185,City Hall,40.7177325,-74.043845,3209,Brunswick St,40.7241765,-74.0506564,42266,Subscriber,1985,Male,35
2362,39.37,14:55.7,54:17.9,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42464,Customer,1994,Female,26
791,13.18,15:29.7,28:41.5,3199,Newport Pkwy,40.7287448,-74.0321082,3185,City Hall,40.7177325,-74.043845,42456,Subscriber,1986,Male,34
1801,30.02,20:31.9,50:33.1,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,42131,Subscriber,1976,Male,44
4562,76.03,22:14.0,38:16.8,3199,Newport Pkwy,40.7287448,-74.0321082,3198,Heights Elevator,40.74871595,-74.0404433,42377,Subscriber,1990,Male,30
420,7,22:22.4,29:22.8,3272,Jersey & 3rd,40.72333159,-74.04595256,3272,Jersey & 3rd,40.72333159,-74.04595256,42111,Subscriber,1970,Male,50
1872,31.2,24:21.7,55:34.0,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42227,Subscriber,1962,Male,58
9748,162.47,24:47.9,07:16.8,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42204,Customer,1985,Female,35
696,11.6,32:55.0,44:31.4,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42623,Customer,1989,Male,31
657,10.95,33:33.3,44:31.2,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42277,Customer,1994,Female,26
406,6.77,34:30.2,41:17.1,3639,Harborside,40.7192517,-74.034234,3203,Hamilton Park,40.72759597,-74.04424731,42316,Subscriber,1954,Male,66
410,6.83,38:29.0,45:19.4,3213,Van Vorst Park,40.71848892,-74.04772663,3276,Marin Light Rail,40.71458404,-74.04281706,42188,Subscriber,1982,Male,38
641,10.68,38:54.6,49:36.1,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,42350,Subscriber,1994,Male,26
770,12.83,43:02.4,55:53.3,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,42456,Subscriber,1986,Male,34
959,15.98,43:10.3,59:10.2,3280,Astor Place,40.7192822,-74.07126188,3186,Grove St PATH,40.71958612,-74.04311746,42286,Subscriber,1984,Female,36
1315,21.92,46:14.2,08:09.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,42277,Customer,1994,Female,26
1318,21.97,46:15.7,08:14.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,42623,Customer,1989,Male,31
918,15.3,46:49.3,02:07.7,3481,York St,40.71649,-74.04105,3681,Grand St,40.71517768,-74.03768331,42438,Subscriber,1978,Male,42
459,7.65,46:55.8,54:35.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3278,Monmouth and 6th,40.72568548,-74.04879034,42611,Subscriber,1988,Female,32
1684,28.07,47:26.8,15:31.3,3268,Lafayette Park,40.71346383,-74.06285852,3268,Lafayette Park,40.71346383,-74.06285852,42423,Customer,1969,Unknown,51
301,5.02,47:42.1,52:43.3,3195,Sip Ave,40.7308971,-74.06391263,3206,Hilltop,40.7311689,-74.0575736,42525,Subscriber,1990,Male,30
3734,62.23,49:02.1,51:16.2,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42285,Customer,1980,Female,40
695,11.58,53:02.7,04:38.2,3209,Brunswick St,40.7241765,-74.0506564,3185,City Hall,40.7177325,-74.043845,42250,Subscriber,1985,Male,35
217,3.62,57:36.4,01:13.5,3681,Grand St,40.71517768,-74.03768331,3186,Grove St PATH,40.71958612,-74.04311746,42457,Customer,1969,Unknown,51
749,12.48,58:52.2,11:21.4,3196,Riverview Park,40.7443187,-74.0439909,3202,Newport PATH,40.7272235,-74.0337589,42454,Subscriber,1959,Male,61
673,11.22,01:11.7,12:25.0,3276,Marin Light Rail,40.71458404,-74.04281706,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42375,Subscriber,1972,Male,48
2789,46.48,04:21.5,50:50.6,3187,Warren St,40.7211236,-74.03805095,3276,Marin Light Rail,40.71458404,-74.04281706,42336,Subscriber,1989,Female,31
1738,28.97,05:17.6,34:15.8,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42251,Customer,1973,Male,47
368,6.13,07:28.9,13:37.7,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,42199,Subscriber,1953,Female,67
